CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_DIRECTION,DOORING_I,WORK_ZONE_I,NUM_UNITS,INJURIES_TOTAL,CRASH_HOUR,LATITUDE,LONGITUDE,NUM_PASSENGERS,LIC_PLATE_STATE,VEHICLE_DEFECT,VEHICLE_TYPE,VEHICLE_USE,TRAVEL_DIRECTION,MANEUVER,OCCUPANT_CNT,EXCEED_SPEED_LIMIT_I,FIRST_CONTACT_POINT,PERSON_TYPE,CITY,SEX,AGE,SAFETY_EQUIPMENT,AIRBAG_DEPLOYED,EJECTION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,PEDPEDAL_ACTION,PEDPEDAL_VISIBILITY,BAC_RESULT VALUE,CELL_PHONE_USE,INJURY,FATALITIES,Location,VEHICLE_AGE,AGE_binned,VEHICLE_AGE_binned,PEDPEDAL_ACTION_NEW,PHYSICAL_CONDITION_NEW,LOCATION_NEW,LOCATION_ADDRESS
2019-06-09 11:00:00,30,NO_SIGN,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,TURNING,DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,N,N,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,E,N,N,2,2,Morning,41.766361165,-87.575145729,1,IL,NONE,PASSENGER,RIDESHARE SERVICE,W,STRAIGHT AHEAD,2,N,OTHER,DRIVER,CICERO,M,61.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FAILED TO YIELD,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,2.0,Over 60,Below 5,UNABLE TO DETERMINE,NORMAL,"41.766361165, -87.575145729","7038-7048, South Chappel Avenue, O'Keeffe, Chicago, Cook County, Illinois, 60649, United States of America"
2020-09-16 17:50:00,25,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,UNABLE TO DETERMINE,NOT APPLICABLE,S,N,N,2,1,Afternoon,41.858696237,-87.663636706,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,BICYCLE,CHICAGO,M,43.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,NONE,TOO FAST FOR CONDITIONS,PARKED VEHICLES,NORMAL,TURNING LEFT,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,10.0,between 41 and 50,5 to 10,TURNING LEFT,NORMAL,"41.858696237, -87.663636706","1701-1703, South Laflin Street, Lower West Side, Pilsen, Chicago, Cook County, Illinois, 60608, United States of America"
2018-09-15 20:00:00,35,NO_SIGN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,CLEAR,N,N,Y,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,W,N,N,2,1,Night,41.887838564,-87.76502762,1,XX,UNABLE TO DETERMINE,OTHER,UNKNOWN/NA,E,STRAIGHT AHEAD,2,N,OTHER,DRIVER,OTHER,X,41.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,NONE,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,117.0,between 41 and 50,Over 15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.887838564, -87.76502762","415, North Central Avenue, Austin, Chicago, Cook County, Illinois, 60630, United States of America"
2019-10-24 08:10:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,W,N,N,2,1,Morning,41.871849259,-87.715709829,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1,N,OTHER,DRIVER,CHICAGO,M,18.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,7.0,below 18,5 to 10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.871849259, -87.715709829","720-724, South Central Park Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States of America"
2017-10-17 08:12:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,S,N,N,2,1,Morning,41.847437266,-87.627044703,0,IL,NONE,PASSENGER,PERSONAL,E,TURN,1,N,FRONT,DRIVER,CHICAGO,M,38.0,USED SAFETY EQUIP,NOT APPLICABLE,NONE,FAILED TO YIELD,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,3.0,between 31 and 40,Below 5,UNABLE TO DETERMINE,NORMAL,"41.847437266, -87.627044703","1, West 25th Street, Near South Side, Chicago, Cook County, Illinois, 60616, United States of America"
2017-10-01 06:50:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,NOT APPLICABLE,NOT APPLICABLE,N,N,N,1,1,Early_morning,41.940255923,-87.712682804,0,IL,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1,N,FRONT,DRIVER,CHICAGO,M,26.0,DID NOT USE SAFETY EQUIP,NOT DEPLOYED,NONE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,20.0,between 19 and 30,Over 15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.940255923, -87.712682804","3410, West Melrose Street, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States of America"
2019-09-12 07:00:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,Y,UNABLE TO DETERMINE,NOT APPLICABLE,W,N,N,2,1,Early_morning,41.875174358,-87.67356672,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1,N,OTHER,DRIVER,CHICAGO,X,28.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,TOO FAST FOR CONDITIONS,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0.0000,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,4.0,between 19 and 30,Below 5,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.875174358, -87.67356672","1823, West Ogden Avenue, Near West Side, Illinois Medical District, Cook County, Illinois, 60612, United States of America"
2018-03-11 12:10:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,E,N,N,2,2,Afternoon,41.838382913,-87.61233665,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,E,OTHER,1,N,REAR,DRIVER,CHICAGO,F,28.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,1.0,between 19 and 30,Below 5,UNABLE TO DETERMINE,NORMAL,"41.838382913, -87.61233665","Former Pershing East School, 3113, South Rhodes Avenue, Lake Meadows, Chicago, Cook County, Illinois, 60616, United States of America"
2020-04-28 19:39:00,30,SIGN,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED,2,STRAIGHT AND LEVEL,WET,CLEAR,Y,N,Y,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,W,N,N,4,3,Night,41.877258466,-87.720756138,1,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,2,N,FRONT,DRIVER,INDIANAPOLIS,M,40.0,UNABLE TO DETERMINE,DEPLOYED,NONE,OTHER,OTHER,EMOTIONAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,16.0,between 31 and 40,Over 15,UNABLE TO DETERMINE,EMOTIONAL,"41.877258466, -87.720756138","South Hamlin Boulevard, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States of America"
2017-10-10 18:40:00,30,SIGN,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,N,N,WEATHER,WEATHER,W,N,N,2,1,Night,41.911287703,-87.63173315,0,WI,NONE,PASSENGER,PERSONAL,N,TURN,1,N,FRONT,DRIVER,CHICAGO,M,27.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FAILED TO YIELD,MOVING VEHICLES,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,9.0,between 19 and 30,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.911287703, -87.63173315","North Clark Street, Lincoln Park, Chicago, Cook County, Illinois, 60610, United States of America"
2020-05-12 12:50:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,HEAD ON,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,Y,FAILING TO REDUCE SPEED TO AVOID CRASH,IMPROPER OVERTAKING/PASSING,W,N,N,4,1,Afternoon,41.882354697,-87.764844303,0,IL,NONE,PASSENGER,PERSONAL,W,OTHER,1,N,OTHER,DRIVER,WOODSTOCK,M,61.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,1.0,Over 60,Below 5,UNABLE TO DETERMINE,NORMAL,"41.882354697, -87.764844303","North Central Avenue, Austin, Chicago, Cook County, Illinois, 60630, United States of America"
2018-01-27 17:35:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,UNABLE TO DETERMINE,NOT APPLICABLE,W,N,N,2,1,Afternoon,41.910076562,-87.718987849,0,IL,NONE,PASSENGER,PERSONAL,W,OTHER,1,N,REAR,DRIVER,BOLINGBROOK,F,56.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,16.0,between 51 and 60,Over 15,UNABLE TO DETERMINE,NORMAL,"41.910076562, -87.718987849","1618, North Lawndale Avenue, Beat 2535, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States of America"
2018-06-25 08:36:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,W,N,N,2,1,Morning,41.884414092,-87.65333146,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,BICYCLE,CHICAGO,M,51.0,USED SAFETY EQUIP,UNABLE TO DETERMINE,NONE,OTHER,NOT OBSCURED,NORMAL,OTHER ACTION,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,5.0,between 51 and 60,5 to 10,OTHER ACTION,NORMAL,"41.884414092, -87.65333146","Forno Rosso Pizzeria Napoletana, 1048, West Randolph Street, Near West Side, Chicago, Cook County, Illinois, 60607, United States of America"
2017-10-04 12:25:00,30,SIGN,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,PEDESTRIAN,DIVIDED,4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,DISREGARDING TRAFFIC SIGNALS,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",E,N,N,2,1,Afternoon,41.87561297,-87.624343942,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,CHICAGO,F,41.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,NOT OBSCURED,NORMAL,CROSSING - WITH SIGNAL,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,10.0,between 41 and 50,5 to 10,CROSSING,NORMAL,"41.87561297, -87.624343942","Congress Plaza Hotel, 500-510, South Michigan Avenue, Loop, Chicago, Cook County, Illinois, 60604, United States of America"
2017-12-12 13:40:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT_DIVIDED,2,STRAIGHT AND LEVEL,ICE,NO DEFECTS,N,N,Y,NOT APPLICABLE,NOT APPLICABLE,E,N,N,2,1,Afternoon,41.657210608,-87.605303672,1,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,2,N,FRONT,DRIVER,OTHER,X,30.0,UNABLE TO DETERMINE,DEPLOYED,NONE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,15.0,between 19 and 30,11 to 15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.657210608, -87.605303672","675-679, East 131st Street, Altgeld Gardens, Chicago, Cook County, Illinois, 60827, United States of America"
2018-06-18 03:29:00,30,SIGN,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED,3,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,EXCEEDING SAFE SPEED FOR CONDITIONS,DISREGARDING OTHER TRAFFIC SIGNS,S,N,N,3,4,Early_morning,41.864251194,-87.72526279,0,IL,NONE,TRACTOR W/O SEMI-TRAILER,COMMERCIAL - MULTI-UNIT,S,STRAIGHT AHEAD,1,N,OTHER,DRIVER,LAFAYETTE,M,46.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,5.0,between 41 and 50,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.864251194, -87.72526279","3942, West 13th Street, North Lawndale, Chicago, Cook County, Illinois, 60623, United States of America"
2018-05-19 18:45:00,40,NO_SIGN,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,OVERTURNED,DIVIDED,6,CURVE ON GRADE,DRY,NO DEFECTS,N,N,N,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,N,N,N,1,1,Night,41.937738484,-87.637126693,0,IL,UNABLE TO DETERMINE,MOTORCYCLE (OVER 150CC),PERSONAL,N,STRAIGHT AHEAD,1,Y,FRONT,DRIVER,NILES,M,26.0,USED SAFETY EQUIP,NOT APPLICABLE,TOTALLY EJECTED,FOLLOWED TOO CLOSELY,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,12.0,between 19 and 30,11 to 15,UNABLE TO DETERMINE,NORMAL,"41.937738484, -87.637126693","Arthur Telscer Playground, North Lake Shore Drive West, Lake View, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States of America"
2019-06-28 16:33:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DUSK,ANGLE,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,W,N,N,2,1,Afternoon,41.867025577,-87.661693928,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,SW,OTHER,1,N,FRONT,DRIVER,CHICAGO,F,20.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FAILED TO YIELD,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,13.0,between 19 and 30,11 to 15,UNABLE TO DETERMINE,NORMAL,"41.867025577, -87.661693928","1420, West Roosevelt Road, Near West Side, University Village/Little Italy, Chicago, Cook County, Illinois, 60607, United States of America"
2018-12-19 19:20:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,DISREGARDING STOP SIGN,NOT APPLICABLE,W,N,N,2,1,Night,41.692408978,-87.647184957,0,IL,UNABLE TO DETERMINE,VAN/MINI-VAN,PERSONAL,W,STRAIGHT AHEAD,1,N,FRONT,DRIVER,CHICAGO,F,58.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,DISREGARDED CONTROL DEVICES,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,3.0,between 51 and 60,Below 5,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.692408978, -87.647184957","11050, South Morgan Street, Washington Heights, Chicago, Cook County, Illinois, 60643, United States of America"
2020-07-03 15:27:00,20,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,UNABLE TO DETERMINE,NOT APPLICABLE,W,N,N,2,1,Afternoon,41.752342199,-87.659558247,0,IL,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1,N,OTHER,DRIVER,CHICAGO,F,40.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,OTHER,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,1.0,between 31 and 40,Below 5,UNABLE TO DETERMINE,NORMAL,"41.752342199, -87.659558247","1415, West 78th Street, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America"
2018-06-10 21:04:00,30,SIGN,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,N,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,E,N,N,2,1,Night,41.884389361,-87.625079649,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,CHICAGO,M,50.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,NOT OBSCURED,NORMAL,NO ACTION,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,12.0,between 41 and 50,11 to 15,NO ACTION,NORMAL,"41.884389361, -87.625079649","Chicago Cultural Center, 78, East Washington Street, Loop, Chicago, Cook County, Illinois, 60601, United States of America"
2020-05-20 12:48:00,35,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT_DIVIDED,2,STRAIGHT ON GRADE,DRY,CLEAR,Y,N,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,S,N,N,2,1,Afternoon,41.706823337,-87.642977469,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,W,OTHER,1,N,OTHER,DRIVER,CHICAGO,F,26.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,8.0,between 19 and 30,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.706823337, -87.642977469","10300-10302, South Halsted Street, Washington Heights, Chicago, Cook County, Illinois, 60628, United States of America"
2020-08-04 20:52:00,30,NO_SIGN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,NOT APPLICABLE,NOT APPLICABLE,S,N,N,2,1,Night,41.721960805,-87.6235895,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,CHICAGO,M,22.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,OTHER,IMPAIRED - DRUGS,OTHER ACTION,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,11.0,between 19 and 30,11 to 15,OTHER ACTION,INTOXICATED,"41.721960805, -87.6235895","12, East 95th Street, Roseland, Chicago, Cook County, Illinois, 60617, United States of America"
2018-10-12 23:00:00,30,NO_SIGN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT_DIVIDED,2,"CURVE, LEVEL",WET,NO DEFECTS,N,N,N,UNABLE TO DETERMINE,UNABLE TO DETERMINE,W,N,N,1,1,Night,41.8382641,-87.689538447,0,IL,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1,N,FRONT,DRIVER,NEW LENOX,M,52.0,UNABLE TO DETERMINE,DEPLOYED,NONE,OTHER,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,4.0,between 51 and 60,Below 5,UNABLE TO DETERMINE,NORMAL,"41.8382641, -87.689538447","3099, South Rockwell Street, South Lawndale, Chicago, Cook County, Illinois, 60608, United States of America"
2017-10-03 16:10:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,DISTRACTION - FROM OUTSIDE VEHICLE,UNABLE TO DETERMINE,S,N,N,2,1,Afternoon,41.721324446,-87.645491574,0,IL,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1,N,FRONT,DRIVER,CHICAGO,M,58.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FAILED TO YIELD,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,17.0,between 51 and 60,Over 15,UNABLE TO DETERMINE,NORMAL,"41.721324446, -87.645491574","West 95th Street, Washington Heights, Chicago, Cook County, Illinois, 60617, United States of America"
2020-07-13 16:29:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,W,N,N,2,1,Afternoon,41.793833474,-87.645207275,1,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,2,N,OTHER,DRIVER,CHICAGO,F,21.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FOLLOWED TOO CLOSELY,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,9.0,between 19 and 30,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.793833474, -87.645207275","5500, South Halsted Street, Chicago, Cook County, Illinois, 60621, United States of America"
2020-07-17 10:43:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,UNABLE TO DETERMINE,UNABLE TO DETERMINE,N,N,N,3,2,Morning,41.909257132,-87.736181111,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1,N,OTHER,DRIVER,CHICAGO,M,50.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,OTHER,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,19.0,between 41 and 50,Over 15,UNABLE TO DETERMINE,NORMAL,"41.909257132, -87.736181111","1553, North Kostner Avenue, Hermosa, Jefferson Township, Cook County, Illinois, 60641, United States of America"
2020-01-07 14:15:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,DISREGARDING STOP SIGN,S,N,N,2,2,Afternoon,41.756461758,-87.6168094,0,IL,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,STRAIGHT AHEAD,1,N,SIDE,DRIVER,CHICAGO,F,57.0,UNABLE TO DETERMINE,DEPLOYED,NONE,FAILED TO YIELD,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,11.0,between 51 and 60,11 to 15,UNABLE TO DETERMINE,NORMAL,"41.756461758, -87.6168094","320-328, East 76th Street, Brookline, Chicago, Cook County, Illinois, 60619, United States of America"
2018-06-18 03:29:00,30,SIGN,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED,3,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,EXCEEDING SAFE SPEED FOR CONDITIONS,DISREGARDING OTHER TRAFFIC SIGNS,S,N,N,3,4,Early_morning,41.864251194,-87.72526279,3,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,4,Y,OTHER,DRIVER,CHICAGO,F,21.0,UNABLE TO DETERMINE,DEPLOYED,NONE,TOO FAST FOR CONDITIONS,OTHER,REMOVED BY EMS,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,4.0,between 19 and 30,Below 5,UNABLE TO DETERMINE,REMOVED BY EMS,"41.864251194, -87.72526279","3942, West 13th Street, North Lawndale, Chicago, Cook County, Illinois, 60623, United States of America"
